DATE,AVERAGE_DAILY_USAGE,isweekend,season_Fall,season_Summer,season_Winter,season_Spring,maxtp,mintp,rain,wdsp,Unnamed: 0,isholiday
2020-10-31,41.37272727272728,1,1.0,0.0,0.0,0.0,15.2,8.0,3.2,15.3,1034,0
2020-11-01,27.79090909090909,1,1.0,0.0,0.0,0.0,16.0,6.4,6.9,15.2,1035,0
2020-11-02,48.14545454545455,0,1.0,0.0,0.0,0.0,9.8,5.1,2.1,11.5,1036,0
2020-11-03,55.1,0,1.0,0.0,0.0,0.0,9.1,2.3,0.3,11.7,1037,0
2020-11-04,55.62727272727273,0,1.0,0.0,0.0,0.0,9.8,1.5,0.0,8.3,1038,0
2020-11-05,54.36363636363637,0,1.0,0.0,0.0,0.0,9.1,4.9,0.3,5.2,1039,0
2020-11-06,59.027272727272724,0,1.0,0.0,0.0,0.0,11.1,3.3,0.0,5.8,1040,0
2020-11-07,49.61818181818182,1,1.0,0.0,0.0,0.0,11.5,1.8,0.5,4.8,1041,0
2020-11-08,40.18181818181818,1,1.0,0.0,0.0,0.0,14.3,10.6,6.6,7.5,1042,0
2020-11-09,52.48181818181818,0,1.0,0.0,0.0,0.0,13.6,11.8,0.5,7.8,1043,0
2020-11-10,57.22727272727273,0,1.0,0.0,0.0,0.0,12.2,10.1,0.3,6.5,1044,0
2020-11-11,44.80909090909091,0,1.0,0.0,0.0,0.0,13.6,7.8,6.4,13.7,1045,0
2020-11-12,58.6,0,1.0,0.0,0.0,0.0,12.3,6.1,1.7,12.4,1046,0
2020-11-13,59.45454545454545,0,1.0,0.0,0.0,0.0,9.9,6.0,1.2,10.5,1047,0
2020-11-14,39.78181818181818,1,1.0,0.0,0.0,0.0,13.6,8.7,2.7,11.5,1048,0
2020-11-15,30.28181818181818,1,1.0,0.0,0.0,0.0,11.3,6.1,6.1,11.9,1049,0
2020-11-16,50.7,0,1.0,0.0,0.0,0.0,13.7,6.8,1.5,11.9,1050,0
2020-11-17,58.24545454545454,0,1.0,0.0,0.0,0.0,15.5,12.6,0.0,13.7,1051,0
2020-11-18,49.43636363636364,0,1.0,0.0,0.0,0.0,14.4,6.8,1.5,16.2,1052,0
2020-11-19,57.7,0,1.0,0.0,0.0,0.0,8.0,4.1,0.0,12.2,1053,0
2020-11-20,53.87272727272728,0,1.0,0.0,0.0,0.0,12.4,6.6,2.8,12.2,1054,0
2020-11-21,46.03636363636364,1,1.0,0.0,0.0,0.0,11.1,6.0,1.5,11.3,1055,0
2020-11-22,39.154545454545456,1,1.0,0.0,0.0,0.0,8.3,3.6,0.0,6.1,1056,0
2020-11-23,54.10909090909091,0,1.0,0.0,0.0,0.0,12.0,2.4,0.0,10.5,1057,0
2020-11-24,51.96363636363636,0,1.0,0.0,0.0,0.0,13.1,4.9,4.3,12.0,1058,0
2020-11-25,58.57272727272727,0,1.0,0.0,0.0,0.0,7.6,3.1,0.0,7.7,1059,0
2020-11-26,57.57272727272727,0,1.0,0.0,0.0,0.0,7.5,1.3,0.0,5.5,1060,0
2020-11-27,57.91818181818182,0,1.0,0.0,0.0,0.0,7.9,-1.2,0.2,3.0,1061,0
2020-11-28,43.87272727272728,1,1.0,0.0,0.0,0.0,10.2,0.6,0.0,6.3,1062,0
2020-11-29,37.790909090909096,1,1.0,0.0,0.0,0.0,10.8,1.9,0.0,4.4,1063,0
2020-11-30,50.64545454545455,0,1.0,0.0,0.0,0.0,10.2,2.8,0.7,10.6,1064,0
2020-12-01,63.69090909090909,0,0.0,0.0,1.0,0.0,8.9,3.4,0.0,8.2,1065,0
2020-12-02,64.98181818181818,0,0.0,0.0,1.0,0.0,8.7,4.7,0.4,9.6,1066,0
2020-12-03,64.01818181818182,0,0.0,0.0,1.0,0.0,5.4,-0.7,0.7,9.2,1067,0
2020-12-04,55.9,0,0.0,0.0,1.0,0.0,7.3,-1.1,2.6,17.5,1068,0
2020-12-05,50.76363636363637,1,0.0,0.0,1.0,0.0,7.5,-0.8,0.9,11.8,1069,0
2020-12-06,36.22727272727273,1,0.0,0.0,1.0,0.0,0.3,-3.4,0.0,6.5,1070,0
2020-12-07,54.48181818181818,0,0.0,0.0,1.0,0.0,5.9,-4.4,0.4,7.2,1071,0
2020-12-08,63.64545454545455,0,0.0,0.0,1.0,0.0,6.6,0.2,0.0,13.6,1072,0
2020-12-09,53.79090909090909,0,0.0,0.0,1.0,0.0,8.1,1.6,3.9,8.6,1073,0
2020-12-10,61.83636363636364,0,0.0,0.0,1.0,0.0,9.4,6.3,3.9,5.5,1074,0
2020-12-11,66.44545454545455,0,0.0,0.0,1.0,0.0,9.5,4.6,0.1,8.2,1075,0
2020-12-12,52.24545454545454,1,0.0,0.0,1.0,0.0,6.8,2.3,0.0,9.8,1076,0
2020-12-13,37.709090909090904,1,0.0,0.0,1.0,0.0,12.5,5.5,16.4,13.0,1077,0
2020-12-14,62.68181818181818,0,0.0,0.0,1.0,0.0,10.2,6.6,0.7,11.5,1078,0
2020-12-15,65.2,0,0.0,0.0,1.0,0.0,9.3,5.9,0.9,8.5,1079,0
2020-12-16,63.08181818181818,0,0.0,0.0,1.0,0.0,9.9,6.2,7.7,13.0,1080,0
2020-12-17,68.46788990825688,0,0.0,0.0,1.0,0.0,12.4,5.5,2.6,9.0,1081,0
2020-12-18,63.15596330275228,0,0.0,0.0,1.0,0.0,14.2,8.4,1.5,10.5,1082,0
2020-12-19,48.45871559633027,1,0.0,0.0,1.0,0.0,9.9,5.0,0.0,11.8,1083,0
2020-12-20,40.58715596330275,1,0.0,0.0,1.0,0.0,7.3,4.9,0.0,9.2,1084,0
2020-12-21,51.3211009174312,0,0.0,0.0,1.0,0.0,9.1,1.4,3.0,6.7,1085,0
2020-12-22,57.25688073394495,0,0.0,0.0,1.0,0.0,6.0,0.6,2.6,5.9,1086,0
2020-12-23,43.92660550458715,0,0.0,0.0,1.0,0.0,6.1,2.0,12.0,16.5,1087,0
2020-12-24,40.65137614678899,0,0.0,0.0,1.0,0.0,4.7,-1.3,0.0,10.9,1088,0
2020-12-25,12.376146788990825,0,0.0,0.0,1.0,0.0,7.0,-1.5,0.0,8.2,1089,1
2020-12-26,13.44954128440367,1,0.0,0.0,1.0,0.0,8.4,5.7,14.8,13.5,1090,1
2020-12-27,23.495412844036693,1,0.0,0.0,1.0,0.0,6.2,0.7,5.1,12.8,1091,0
2020-12-28,25.779816513761467,0,0.0,0.0,1.0,0.0,4.8,2.5,1.2,17.1,1092,0
2020-12-29,35.86238532110092,0,0.0,0.0,1.0,0.0,5.1,0.7,0.1,12.6,1093,0
2020-12-30,35.20183486238532,0,0.0,0.0,1.0,0.0,2.8,-1.7,0.0,8.2,1094,0
2020-12-31,29.137614678899087,0,0.0,0.0,1.0,0.0,4.7,-2.2,1.6,11.3,1095,0
2021-01-01,19.28440366972477,0,0.0,0.0,1.0,0.0,5.0,-1.9,0.0,8.8,1096,1
2021-01-01,19.28440366972477,0,0.0,0.0,1.0,0.0,5.0,-1.9,0.0,8.8,1096,1
2021-01-02,24.98165137614679,1,0.0,0.0,1.0,0.0,3.5,-2.4,0.1,10.1,1097,0
2021-01-03,20.908256880733944,1,0.0,0.0,1.0,0.0,3.9,-2.5,4.1,9.2,1098,0
2021-01-04,35.76146788990825,0,0.0,0.0,1.0,0.0,5.3,2.2,0.5,11.5,1099,0
2021-01-05,37.92660550458715,0,0.0,0.0,1.0,0.0,5.2,1.2,1.0,9.5,1100,0
2021-01-06,35.95412844036697,0,0.0,0.0,1.0,0.0,2.7,-1.9,5.0,6.5,1101,0
2021-01-07,33.62385321100918,0,0.0,0.0,1.0,0.0,1.5,-1.7,0.3,8.5,1102,0
2021-01-08,36.44954128440367,0,0.0,0.0,1.0,0.0,1.9,-5.1,0.0,10.2,1103,0
2021-01-09,31.48623853211009,1,0.0,0.0,1.0,0.0,2.4,-5.9,0.0,6.5,1104,0
2021-01-10,23.587155963302752,1,0.0,0.0,1.0,0.0,5.5,1.3,0.0,8.9,1105,0
2021-01-11,31.80733944954129,0,0.0,0.0,1.0,0.0,9.4,4.7,4.4,12.3,1106,0
2021-01-12,31.651376146788987,0,0.0,0.0,1.0,0.0,9.3,4.5,9.7,6.5,1107,0
2021-01-13,32.018348623853214,0,0.0,0.0,1.0,0.0,11.1,5.7,6.9,8.8,1108,0
2021-01-14,36.84403669724771,0,0.0,0.0,1.0,0.0,10.1,0.6,0.1,12.8,1109,0
2021-01-15,40.01834862385322,0,0.0,0.0,1.0,0.0,9.3,-2.2,5.7,8.5,1110,0
2021-01-16,35.944954128440365,1,0.0,0.0,1.0,0.0,10.6,3.8,0.8,13.2,1111,0
2021-01-17,35.96330275229358,1,0.0,0.0,1.0,0.0,6.2,1.9,0.0,9.1,1112,0
2021-01-18,30.055045871559628,0,0.0,0.0,1.0,0.0,9.0,3.9,6.3,6.0,1113,0
2021-01-19,28.990825688073397,0,0.0,0.0,1.0,0.0,11.1,8.1,16.9,8.7,1114,0
2021-01-20,30.6697247706422,0,0.0,0.0,1.0,0.0,10.4,0.9,7.8,8.1,1115,0
2021-01-21,39.715596330275226,0,0.0,0.0,1.0,0.0,5.6,0.4,0.0,12.6,1116,0
2021-01-22,41.37614678899082,0,0.0,0.0,1.0,0.0,4.3,-0.2,0.2,8.2,1117,0
2021-01-23,37.752293577981646,1,0.0,0.0,1.0,0.0,3.5,-1.7,0.0,7.7,1118,0
2021-01-24,24.14678899082569,1,0.0,0.0,1.0,0.0,1.8,-3.1,0.9,6.5,1119,0
2021-01-25,32.58715596330275,0,0.0,0.0,1.0,0.0,4.0,-1.8,0.0,6.6,1120,0
2021-01-26,36.48623853211009,0,0.0,0.0,1.0,0.0,10.0,2.3,1.8,7.9,1121,0
2021-01-27,37.70642201834863,0,0.0,0.0,1.0,0.0,10.7,7.6,10.4,5.5,1122,0
2021-01-28,41.3211009174312,0,0.0,0.0,1.0,0.0,11.9,7.3,2.0,8.3,1123,0
2021-01-29,38.55045871559633,0,0.0,0.0,1.0,0.0,9.6,5.5,1.3,10.9,1124,0
2021-01-30,20.908256880733944,1,0.0,0.0,1.0,0.0,6.0,3.3,20.7,21.6,1125,0
2021-01-31,19.45871559633028,1,0.0,0.0,1.0,0.0,3.9,1.6,8.2,11.6,1126,0
2021-02-01,36.972477064220186,0,0.0,0.0,1.0,0.0,6.4,2.0,3.8,7.8,1127,0
2021-02-02,40.03669724770642,0,0.0,0.0,1.0,0.0,10.0,4.8,19.4,7.1,1128,0
2021-02-03,42.84403669724771,0,0.0,0.0,1.0,0.0,9.1,6.1,2.1,8.7,1129,0
2021-02-04,44.4954128440367,0,0.0,0.0,1.0,0.0,10.1,6.0,2.8,7.8,1130,0
2021-02-05,41.41284403669725,0,0.0,0.0,1.0,0.0,6.4,2.2,0.1,5.5,1131,0
2021-02-06,32.91743119266055,1,0.0,0.0,1.0,0.0,6.4,4.1,1.9,11.8,1132,0
2021-02-07,26.40366972477064,1,0.0,0.0,1.0,0.0,4.7,1.6,0.2,20.1,1133,0
2021-02-08,34.08256880733945,0,0.0,0.0,1.0,0.0,2.8,-0.2,1.3,18.4,1134,0
2021-02-09,34.091743119266056,0,0.0,0.0,1.0,0.0,1.9,-0.2,1.2,17.6,1135,0
2021-02-10,30.89908256880734,0,0.0,0.0,1.0,0.0,3.3,-0.6,1.2,12.5,1136,0
2021-02-11,32.678899082568805,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,16.0,1137,0
2021-02-12,37.174311926605505,0,0.0,0.0,1.0,0.0,4.5,0.8,0.0,17.0,1138,0
2021-02-13,30.45871559633028,1,0.0,0.0,1.0,0.0,4.3,0.0,0.8,20.5,1139,0
2021-02-14,24.15596330275229,1,0.0,0.0,1.0,0.0,12.7,4.1,1.6,15.5,1140,0
2021-02-15,39.889908256880744,0,0.0,0.0,1.0,0.0,12.7,7.0,1.0,9.6,1141,0
2021-02-16,45.1651376146789,0,0.0,0.0,1.0,0.0,11.2,7.0,0.2,11.6,1142,0
2021-02-17,38.22727272727273,0,0.0,0.0,1.0,0.0,10.5,5.6,0.7,12.0,1143,0
2021-02-18,41.845454545454544,0,0.0,0.0,1.0,0.0,10.1,1.5,4.4,12.4,1144,0
2021-02-19,37.38532110091743,0,0.0,0.0,1.0,0.0,12.4,6.7,2.4,13.2,1145,0
2021-02-20,29.348623853211013,1,0.0,0.0,1.0,0.0,12.4,7.1,0.7,13.3,1146,0
2021-02-21,44.532110091743114,1,0.0,0.0,1.0,0.0,11.9,6.6,0.0,10.8,1147,0
2021-02-22,38.825688073394495,0,0.0,0.0,1.0,0.0,12.0,2.5,0.0,9.7,1148,0
2021-02-23,29.45871559633028,0,0.0,0.0,1.0,0.0,14.2,8.3,8.4,18.6,1149,0
2021-02-24,40.091743119266056,0,0.0,0.0,1.0,0.0,11.0,6.9,0.6,10.8,1150,0
2021-02-25,44.61467889908258,0,0.0,0.0,1.0,0.0,9.9,3.4,0.2,7.6,1151,0
2021-02-26,46.43119266055046,0,0.0,0.0,1.0,0.0,11.6,1.8,0.0,6.1,1152,0
2021-02-27,49.80733944954128,1,0.0,0.0,1.0,0.0,12.1,3.9,0.0,3.8,1153,0
2021-02-28,48.68807339449541,1,0.0,0.0,1.0,0.0,10.1,0.0,0.0,4.2,1154,0
2021-03-01,40.86238532110092,0,0.0,0.0,0.0,1.0,9.3,-2.2,0.0,5.9,1155,0
2021-03-02,42.74311926605505,0,0.0,0.0,0.0,1.0,7.3,-3.1,0.0,4.7,1156,0
2021-03-03,44.19266055045872,0,0.0,0.0,0.0,1.0,5.3,3.5,0.0,6.0,1157,0
2021-03-04,40.74311926605505,0,0.0,0.0,0.0,1.0,5.4,2.3,0.1,8.2,1158,0
2021-03-05,45.51376146788991,0,0.0,0.0,0.0,1.0,5.1,-3.5,0.0,7.0,1159,0
2021-03-06,50.779816513761475,1,0.0,0.0,0.0,1.0,7.3,-3.0,0.0,4.2,1160,0
2021-03-07,46.56880733944954,1,0.0,0.0,0.0,1.0,9.8,-0.3,0.0,4.8,1161,0
2021-03-08,48.60550458715596,0,0.0,0.0,0.0,1.0,10.9,4.6,0.6,6.6,1162,0
2021-03-09,47.17431192660551,0,0.0,0.0,0.0,1.0,10.3,5.9,0.4,12.0,1163,0
2021-03-10,36.302752293577974,0,0.0,0.0,0.0,1.0,13.0,6.9,8.4,12.0,1164,0
2021-03-11,42.98165137614679,0,0.0,0.0,0.0,1.0,9.1,1.4,4.7,15.7,1165,0
2021-03-12,49.5045871559633,0,0.0,0.0,0.0,1.0,8.2,1.4,4.3,13.1,1166,0
2021-03-13,39.715596330275226,1,0.0,0.0,0.0,1.0,7.6,2.7,5.1,18.5,1167,0
2021-03-14,31.48623853211009,1,0.0,0.0,0.0,1.0,10.5,3.8,0.8,15.3,1168,0
2021-03-15,47.71559633027523,0,0.0,0.0,0.0,1.0,13.3,5.8,1.0,10.1,1169,0
2021-03-16,57.58715596330275,0,0.0,0.0,0.0,1.0,13.7,4.6,0.4,11.4,1170,0
2021-03-17,53.71559633027523,0,0.0,0.0,0.0,1.0,13.2,2.9,0.0,8.7,1171,1
2021-03-18,52.96330275229358,0,0.0,0.0,0.0,1.0,14.9,7.9,0.0,10.9,1172,0
2021-03-19,57.68807339449541,0,0.0,0.0,0.0,1.0,11.8,1.3,0.0,5.4,1173,0
2021-03-20,53.559633027522935,1,0.0,0.0,0.0,1.0,11.9,4.9,0.0,7.4,1174,0
2021-03-21,47.81651376146789,1,0.0,0.0,0.0,1.0,12.1,5.9,0.0,6.7,1175,0
2021-03-22,49.94495412844037,0,0.0,0.0,0.0,1.0,9.7,7.3,0.0,5.9,1176,0
2021-03-23,50.02752293577981,0,0.0,0.0,0.0,1.0,11.5,5.5,1.0,10.4,1177,0
2021-03-24,53.68807339449541,0,0.0,0.0,0.0,1.0,12.2,4.5,0.0,9.0,1178,0
2021-03-25,52.43119266055046,0,0.0,0.0,0.0,1.0,11.9,6.2,0.2,11.8,1179,0
2021-03-26,47.69090909090909,0,0.0,0.0,0.0,1.0,9.4,1.6,3.8,13.2,1180,0
2021-03-27,47.79090909090909,1,0.0,0.0,0.0,1.0,10.3,1.4,0.7,13.2,1181,0
2021-03-28,39.663636363636364,1,0.0,0.0,0.0,1.0,14.8,10.0,0.6,15.6,1182,0
2021-03-29,52.41284403669725,0,0.0,0.0,0.0,1.0,16.4,11.5,0.0,14.2,1183,0
2021-03-30,66.86238532110092,0,0.0,0.0,0.0,1.0,15.2,4.7,0.0,7.1,1184,0
2021-03-31,58.96330275229358,0,0.0,0.0,0.0,1.0,14.8,5.4,0.0,5.8,1185,0
2021-04-01,55.68807339449541,0,0.0,0.0,0.0,1.0,8.7,5.6,0.0,13.2,1186,0
2021-04-01,55.68807339449541,0,0.0,0.0,0.0,1.0,8.7,5.6,0.0,13.2,1186,0
2021-04-02,61.467889908256886,0,0.0,0.0,0.0,1.0,9.3,-1.9,0.0,8.6,1187,0
2021-04-03,62.87155963302752,1,0.0,0.0,0.0,1.0,11.3,-1.4,0.0,4.9,1188,0
2021-04-04,48.22935779816514,1,0.0,0.0,0.0,1.0,13.2,-0.8,0.0,11.2,1189,0
2021-04-05,38.174311926605505,0,0.0,0.0,0.0,1.0,7.2,-1.4,0.1,13.5,1190,1
2021-04-06,46.22935779816514,0,0.0,0.0,0.0,1.0,7.9,-2.1,0.2,13.0,1191,0
2021-04-07,46.07339449541285,0,0.0,0.0,0.0,1.0,7.8,-0.3,0.5,8.3,1192,0
2021-04-08,49.752293577981646,0,0.0,0.0,0.0,1.0,11.1,4.3,0.3,10.4,1193,0
2021-04-09,49.05504587155964,0,0.0,0.0,0.0,1.0,8.0,-1.6,1.8,6.2,1194,0
2021-04-10,49.110091743119256,1,0.0,0.0,0.0,1.0,7.9,-4.7,0.0,7.0,1195,0
2021-04-11,38.211009174311926,1,0.0,0.0,0.0,1.0,7.9,-2.8,1.4,9.2,1196,0
2021-04-12,46.74311926605505,0,0.0,0.0,0.0,1.0,9.8,1.3,0.3,5.7,1197,0
2021-04-13,56.954128440366965,0,0.0,0.0,0.0,1.0,10.4,1.2,0.0,5.0,1198,0
2021-04-14,60.42201834862385,0,0.0,0.0,0.0,1.0,11.6,-0.1,0.0,5.1,1199,0
2021-04-15,59.47706422018349,0,0.0,0.0,0.0,1.0,12.2,-2.1,0.0,6.5,1200,0
2021-04-16,59.559633027522935,0,0.0,0.0,0.0,1.0,11.4,-3.0,0.0,6.1,1201,0
2021-04-17,58.05504587155964,1,0.0,0.0,0.0,1.0,12.3,-2.6,0.0,7.6,1202,0
2021-04-18,38.38532110091743,1,0.0,0.0,0.0,1.0,11.1,3.1,0.9,4.5,1203,0
2021-04-19,56.5045871559633,0,0.0,0.0,0.0,1.0,13.0,3.1,0.7,5.3,1204,0
2021-04-20,54.17431192660551,0,0.0,0.0,0.0,1.0,11.8,6.6,0.7,4.3,1205,0
2021-04-21,62.26605504587156,0,0.0,0.0,0.0,1.0,12.8,1.7,0.0,8.1,1206,0
2021-04-22,65.3302752293578,0,0.0,0.0,0.0,1.0,13.0,-0.3,0.0,6.5,1207,0
2021-04-23,68.94495412844037,0,0.0,0.0,0.0,1.0,14.7,-1.0,0.0,6.6,1208,0
2021-04-24,63.045871559633035,1,0.0,0.0,0.0,1.0,14.6,2.2,0.0,7.6,1209,0
2021-04-25,49.93577981651376,1,0.0,0.0,0.0,1.0,11.1,-0.7,0.0,8.4,1210,0
2021-04-26,64.4862385321101,0,0.0,0.0,0.0,1.0,16.1,-0.7,0.0,5.2,1211,0
2021-04-27,56.899082568807344,0,0.0,0.0,0.0,1.0,11.4,5.6,1.3,10.7,1212,0
2021-04-28,57.449541284403665,0,0.0,0.0,0.0,1.0,10.5,3.1,0.0,13.3,1213,0
2021-04-29,58.74311926605505,0,0.0,0.0,0.0,1.0,9.8,-0.5,1.3,5.3,1214,0
2021-04-30,61.97247706422018,0,0.0,0.0,0.0,1.0,9.7,-2.8,1.3,6.0,1215,0
2021-05-01,51.28440366972477,1,0.0,0.0,0.0,1.0,11.3,-1.9,0.0,4.8,1216,0
2021-05-02,48.07339449541285,1,0.0,0.0,0.0,1.0,12.9,2.0,0.0,5.4,1217,0
2021-05-03,24.541284403669724,0,0.0,0.0,0.0,1.0,12.5,5.1,10.2,13.6,1218,1
2021-05-04,51.86238532110092,0,0.0,0.0,0.0,1.0,10.1,2.6,1.3,18.5,1219,0
2021-05-05,51.825688073394495,0,0.0,0.0,0.0,1.0,10.6,0.3,2.7,8.7,1220,0
2021-05-06,60.302752293577974,0,0.0,0.0,0.0,1.0,12.0,-1.7,0.1,9.9,1221,0
2021-05-07,64.58715596330275,0,0.0,0.0,0.0,1.0,11.1,0.6,0.0,8.5,1222,0
2021-05-08,49.29357798165138,1,0.0,0.0,0.0,1.0,17.7,5.4,20.4,11.7,1223,0
2021-05-09,40.082568807339456,1,0.0,0.0,0.0,1.0,14.4,9.1,0.0,12.5,1224,0
2021-05-10,52.18348623853211,0,0.0,0.0,0.0,1.0,15.3,8.0,3.6,10.8,1225,0
2021-05-11,65.09174311926606,0,0.0,0.0,0.0,1.0,14.1,2.6,0.0,9.9,1226,0
2021-05-12,55.71559633027523,0,0.0,0.0,0.0,1.0,12.3,0.3,1.4,4.8,1227,0
2021-05-13,64.4862385321101,0,0.0,0.0,0.0,1.0,14.2,1.9,0.0,4.6,1228,0
2021-05-14,65.68807339449542,0,0.0,0.0,0.0,1.0,14.2,2.6,0.0,6.5,1229,0
2021-05-15,37.54128440366973,1,0.0,0.0,0.0,1.0,11.9,6.3,3.8,7.1,1230,0
2021-05-16,44.954128440366965,1,0.0,0.0,0.0,1.0,14.2,2.9,0.1,5.7,1231,0
2021-05-17,58.74311926605505,0,0.0,0.0,0.0,1.0,14.8,4.5,0.7,8.2,1232,0
2021-05-18,58.110091743119256,0,0.0,0.0,0.0,1.0,14.0,6.0,2.7,5.9,1233,0
2021-05-19,68.31192660550458,0,0.0,0.0,0.0,1.0,16.5,4.7,0.1,7.0,1234,0
2021-05-20,44.56880733944954,0,0.0,0.0,0.0,1.0,13.7,7.8,10.0,13.1,1235,0
2021-05-21,46.85321100917431,0,0.0,0.0,0.0,1.0,11.2,7.6,6.2,14.8,1236,0
2021-05-22,55.25688073394495,1,0.0,0.0,0.0,1.0,12.6,3.1,0.2,9.6,1237,0
2021-05-23,34.12844036697248,1,0.0,0.0,0.0,1.0,12.9,4.0,4.0,8.0,1238,0
2021-05-24,61.045871559633035,0,0.0,0.0,0.0,1.0,14.5,1.3,0.3,11.1,1239,0
2021-05-25,60.77064220183486,0,0.0,0.0,0.0,1.0,14.5,5.2,5.1,9.0,1240,0
2021-05-26,70.58715596330275,0,0.0,0.0,0.0,1.0,16.1,4.7,0.0,6.1,1241,0
2021-05-27,61.41284403669725,0,0.0,0.0,0.0,1.0,15.9,7.6,3.2,7.1,1242,0
2021-05-28,56.11926605504587,0,0.0,0.0,0.0,1.0,13.0,10.4,7.4,6.8,1243,0
2021-05-29,63.22935779816514,1,0.0,0.0,0.0,1.0,17.1,8.3,0.0,4.8,1244,0
2021-05-30,54.37614678899082,1,0.0,0.0,0.0,1.0,20.4,5.6,0.0,5.7,1245,0
2021-05-31,69.80733944954129,0,0.0,0.0,0.0,1.0,19.7,5.7,0.0,7.4,1246,0
2021-06-01,72.86238532110092,0,0.0,1.0,0.0,0.0,19.6,9.8,0.0,6.5,1247,0
2021-06-02,68.9816513761468,0,0.0,1.0,0.0,0.0,17.9,9.7,0.0,6.4,1248,0
2021-06-03,75.37614678899081,0,0.0,1.0,0.0,0.0,19.1,9.5,0.0,9.0,1249,0
2021-06-04,73.11009174311927,0,0.0,1.0,0.0,0.0,18.9,9.1,0.0,7.5,1250,0
2021-06-05,53.96330275229358,1,0.0,1.0,0.0,0.0,18.1,7.9,0.0,7.0,1251,0
2021-06-06,48.79816513761468,1,0.0,1.0,0.0,0.0,17.2,7.1,0.0,5.2,1252,0
2021-06-07,56.100917431192656,0,0.0,1.0,0.0,0.0,19.0,7.9,0.0,5.3,1253,1
2021-06-08,70.40366972477064,0,0.0,1.0,0.0,0.0,19.2,11.6,0.0,8.5,1254,0
2021-06-09,71.11926605504587,0,0.0,1.0,0.0,0.0,21.3,13.6,0.0,8.0,1255,0
2021-06-10,77.36697247706422,0,0.0,1.0,0.0,0.0,21.6,13.9,0.0,10.3,1256,0
2021-06-11,81.77981651376147,0,0.0,1.0,0.0,0.0,18.4,11.0,0.0,11.2,1257,0
2021-06-12,66.03669724770643,1,0.0,1.0,0.0,0.0,20.0,10.1,0.0,6.5,1258,0
2021-06-13,55.642201834862384,1,0.0,1.0,0.0,0.0,23.7,12.5,0.0,5.0,1259,0
2021-06-14,64.4862385321101,0,0.0,1.0,0.0,0.0,17.8,9.2,0.2,10.5,1260,0
2021-06-15,77.30275229357798,0,0.0,1.0,0.0,0.0,22.8,5.7,0.0,7.3,1261,0
2021-06-16,76.34862385321101,0,0.0,1.0,0.0,0.0,18.1,9.6,0.6,7.2,1262,0
2021-06-17,79.45871559633028,0,0.0,1.0,0.0,0.0,18.2,7.9,0.0,8.2,1263,0
2021-06-18,78.1743119266055,0,0.0,1.0,0.0,0.0,16.0,4.0,0.0,6.5,1264,0
2021-06-19,65.54128440366972,1,0.0,1.0,0.0,0.0,16.8,2.9,0.0,6.2,1265,0
2021-06-20,52.302752293577974,1,0.0,1.0,0.0,0.0,16.4,9.3,0.0,8.4,1266,0
2021-06-21,75.12844036697248,0,0.0,1.0,0.0,0.0,18.0,6.3,0.0,11.5,1267,0
2021-06-22,75.88073394495413,0,0.0,1.0,0.0,0.0,18.0,5.4,0.2,7.6,1268,0
2021-06-23,65.36697247706422,0,0.0,1.0,0.0,0.0,18.6,9.6,8.1,6.1,1269,0
2021-06-24,68.61467889908256,0,0.0,1.0,0.0,0.0,18.6,11.1,2.6,10.8,1270,0
2021-06-25,73.73394495412846,0,0.0,1.0,0.0,0.0,13.8,9.1,0.9,11.0,1271,0
2021-06-26,62.990825688073386,1,0.0,1.0,0.0,0.0,14.7,8.8,0.0,10.2,1272,0
2021-06-27,53.43119266055046,1,0.0,1.0,0.0,0.0,18.2,6.6,0.0,8.5,1273,0
2021-06-28,74.46788990825688,0,0.0,1.0,0.0,0.0,19.8,6.5,0.0,5.0,1274,0
2021-06-29,75.63302752293578,0,0.0,1.0,0.0,0.0,22.7,7.0,0.0,5.7,1275,0
2021-06-30,75.44954128440367,0,0.0,1.0,0.0,0.0,19.4,7.6,0.0,6.2,1276,0
2021-07-01,79.03669724770644,0,0.0,1.0,0.0,0.0,19.6,6.1,0.0,4.7,1277,0
2021-07-01,79.03669724770644,0,0.0,1.0,0.0,0.0,19.6,6.1,0.0,4.7,1277,0
2021-07-02,77.24770642201835,0,0.0,1.0,0.0,0.0,19.5,10.6,0.0,6.1,1278,0
2021-07-03,57.09174311926606,1,0.0,1.0,0.0,0.0,18.8,12.4,0.7,6.4,1279,0
2021-07-04,42.1651376146789,1,0.0,1.0,0.0,0.0,19.9,12.5,9.9,6.2,1280,0
2021-07-05,74.95412844036696,0,0.0,1.0,0.0,0.0,19.0,10.5,0.5,7.5,1281,0
2021-07-06,56.1376146788991,0,0.0,1.0,0.0,0.0,16.6,8.8,14.5,6.2,1282,0
2021-07-07,74.90825688073394,0,0.0,1.0,0.0,0.0,20.3,11.9,0.0,6.6,1283,0
2021-07-08,79.77981651376147,0,0.0,1.0,0.0,0.0,19.6,12.1,0.0,5.5,1284,0
2021-07-09,0.4220183486238532,0,0.0,1.0,0.0,0.0,17.4,13.9,0.1,4.8,1285,0
2021-07-10,64.37614678899082,1,0.0,1.0,0.0,0.0,19.4,9.9,0.0,6.1,1286,0
2021-07-11,31.71559633027523,1,0.0,1.0,0.0,0.0,16.4,13.1,5.7,7.9,1287,0
